label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.6392581462860107,0.5164575576782227,-4.0448713889418286e-07,0.7378600835800171,0.47540029883384705,-0.03385806083679199,0.8217786550521851,0.39534205198287964,-0.043207842856645584,0.8573154807090759,0.30813753604888916,-0.05392717197537422,0.8593840599060059,0.22259163856506348,-0.06423567980527878,0.7671202421188354,0.31870436668395996,-0.008388142101466656,0.7803121209144592,0.2612225115299225,-0.05017886310815811,0.7595364451408386,0.31051918864250183,-0.08308101445436478,0.7368418574333191,0.3697613477706909,-0.0987110361456871,0.6977922320365906,0.3133852779865265,-0.007943766191601753,0.7046118974685669,0.2539210915565491,-0.05360465124249458,0.6952646970748901,0.3290681540966034,-0.07749886810779572,0.6868334412574768,0.40517640113830566,-0.08441220223903656,0.6316232085227966,0.32333266735076904,-0.01480953861027956,0.6255097389221191,0.2593373954296112,-0.056173134595155716,0.6354592442512512,0.33643263578414917,-0.057040102779865265,0.6421265602111816,0.4082486629486084,-0.047217320650815964,0.567872166633606,0.3488454818725586,-0.025011179968714714,0.564932107925415,0.2885006070137024,-0.051936838775873184,0.5831762552261353,0.3375302851200104,-0.045311473309993744,0.5978053212165833,0.3893204629421234,-0.03339800983667374
A,0.645838737487793,0.5149884819984436,-4.151720247591584e-07,0.741051971912384,0.4808090627193451,-0.03649389371275902,0.8234211802482605,0.39879053831100464,-0.04806407913565636,0.8563307523727417,0.31172338128089905,-0.05920863151550293,0.8584744930267334,0.22912085056304932,-0.06902221590280533,0.7643354535102844,0.32590118050575256,-0.018416166305541992,0.7772521376609802,0.26231563091278076,-0.05929243192076683,0.7612597346305847,0.3106435537338257,-0.08840884268283844,0.7451732754707336,0.36995968222618103,-0.10125661641359329,0.6950781345367432,0.3199528157711029,-0.015522530302405357,0.7035192847251892,0.2564416229724884,-0.05874311923980713,0.6961037516593933,0.33261021971702576,-0.07754300534725189,0.6912578344345093,0.40675193071365356,-0.08117479830980301,0.6294929385185242,0.3281078636646271,-0.019548200070858,0.6269404888153076,0.2629924714565277,-0.05987981706857681,0.6358669400215149,0.34049639105796814,-0.05864652618765831,0.6430112719535828,0.4091103672981262,-0.04743024334311485,0.5664733052253723,0.35065874457359314,-0.026668984442949295,0.5632833242416382,0.2924273908138275,-0.053705159574747086,0.5818108916282654,0.34375637769699097,-0.046679701656103134,0.597061812877655,0.3948732316493988,-0.03410281985998154
A,0.6382215023040771,0.5226630568504333,-4.20871543838075e-07,0.7383466362953186,0.48288920521736145,-0.03377137705683708,0.8223673105239868,0.40360331535339355,-0.045058175921440125,0.8550232648849487,0.3176652789115906,-0.05812103673815727,0.8577778935432434,0.23835696280002594,-0.07039099186658859,0.7602071762084961,0.33378663659095764,-0.011554090306162834,0.7782543897628784,0.26757070422172546,-0.05858781561255455,0.7630646824836731,0.31376218795776367,-0.09271273761987686,0.7448315024375916,0.37679046392440796,-0.10716419667005539,0.6901015043258667,0.32726341485977173,-0.011549356393516064,0.7047088146209717,0.25863194465637207,-0.06266462057828903,0.6985962986946106,0.33500099182128906,-0.08617322146892548,0.6922604441642761,0.41711774468421936,-0.09015695005655289,0.6250764727592468,0.3344742953777313,-0.018943367525935173,0.6273458003997803,0.26942509412765503,-0.06366372108459473,0.636401355266571,0.34699395298957825,-0.06402882933616638,0.641845703125,0.419887512922287,-0.051736343652009964,0.560877799987793,0.35555821657180786,-0.029628615826368332,0.5662645101547241,0.29716697335243225,-0.057008784264326096,0.5853964686393738,0.34601324796676636,-0.04962347820401192,0.5979906320571899,0.39814770221710205,-0.03612693026661873
A,0.6015772819519043,0.47568172216415405,-3.395242629267159e-07,0.6792922019958496,0.4618203639984131,-0.04702721908688545,0.7560370564460754,0.3735511004924774,-0.06438172608613968,0.7825844287872314,0.2900603711605072,-0.07713089883327484,0.7866030931472778,0.21527084708213806,-0.08783692121505737,0.6944928765296936,0.310512512922287,-0.05632658675312996,0.6993446350097656,0.2548844814300537,-0.10719508677721024,0.6846495866775513,0.31418299674987793,-0.13369178771972656,0.6788926720619202,0.37508925795555115,-0.14335574209690094,0.6204304099082947,0.30977874994277954,-0.05185392498970032,0.6325063109397888,0.2472347766160965,-0.10934779793024063,0.6274670362472534,0.3321405351161957,-0.12583836913108826,0.62950599193573,0.40550151467323303,-0.12639114260673523,0.5570200681686401,0.3211374580860138,-0.054198089987039566,0.5563610196113586,0.2607741057872772,-0.10871686786413193,0.5677754282951355,0.3418899178504944,-0.10865479707717896,0.5833683013916016,0.4084312617778778,-0.09678909927606583,0.501019299030304,0.3431943356990814,-0.05958195775747299,0.49360141158103943,0.29327091574668884,-0.09465451538562775,0.5103368759155273,0.3439149558544159,-0.09288138151168823,0.5305823087692261,0.390916645526886,-0.085129015147686
A,0.6415684223175049,0.5161640644073486,-4.2232332475578005e-07,0.7409469485282898,0.4779917895793915,-0.0342334620654583,0.8227920532226562,0.397559255361557,-0.04486464336514473,0.8556151390075684,0.3125282824039459,-0.05662006884813309,0.8567215204238892,0.23052677512168884,-0.0672806054353714,0.7614412903785706,0.32337990403175354,-0.009332329034805298,0.775767982006073,0.2598016560077667,-0.04965896159410477,0.7564921379089355,0.3129845857620239,-0.08006472140550613,0.7351612448692322,0.37251412868499756,-0.09418672323226929,0.6930918097496033,0.3176533281803131,-0.008353263139724731,0.7013117671012878,0.2551860213279724,-0.05254530534148216,0.6939682960510254,0.3333994150161743,-0.07393393665552139,0.6865737438201904,0.40653589367866516,-0.07877028733491898,0.6284105777740479,0.32714489102363586,-0.014593444764614105,0.6258681416511536,0.2609218955039978,-0.055336982011795044,0.6356231570243835,0.33901461958885193,-0.05436353012919426,0.6401469111442566,0.4072134494781494,-0.04279870539903641,0.5674477815628052,0.3512810468673706,-0.023975757881999016,0.5669001936912537,0.2922130823135376,-0.0499454140663147,0.5846056342124939,0.3421611189842224,-0.04182656109333038,0.5959064960479736,0.39187145233154297,-0.02856043167412281
A,0.6459575891494751,0.5119619965553284,-3.93302741485968e-07,0.7438719272613525,0.47728946805000305,-0.03641507774591446,0.8247236013412476,0.39690840244293213,-0.04669593647122383,0.8562619686126709,0.3118249773979187,-0.057286784052848816,0.8612430095672607,0.22953470051288605,-0.06692282110452652,0.7672053575515747,0.3191677927970886,-0.01103421114385128,0.7798768281936646,0.26147666573524475,-0.05164346098899841,0.7616371512413025,0.3103477954864502,-0.08177216351032257,0.7435113787651062,0.3689638376235962,-0.09529117494821548,0.698015570640564,0.31277036666870117,-0.00844114925712347,0.7053888440132141,0.2545054256916046,-0.05186847597360611,0.6955124735832214,0.33135417103767395,-0.07224681228399277,0.6906918287277222,0.40559688210487366,-0.07652941346168518,0.6321063041687012,0.3220866620540619,-0.013374662958085537,0.6299166083335876,0.26333314180374146,-0.05420287698507309,0.6364544034004211,0.3399295210838318,-0.053819689899683,0.6435436010360718,0.4082152843475342,-0.04259117692708969,0.5689298510551453,0.3462108075618744,-0.02163839526474476,0.5671800374984741,0.288241982460022,-0.04794760420918465,0.5831633806228638,0.33858615159988403,-0.04060405492782593,0.5968244075775146,0.3899283707141876,-0.02769291400909424
A,0.6449493765830994,0.4998945891857147,-3.702826063545217e-07,0.7394981384277344,0.4693029224872589,-0.03484586253762245,0.8234754800796509,0.3947240710258484,-0.04336719587445259,0.8558823466300964,0.31087517738342285,-0.052483394742012024,0.862678587436676,0.22891783714294434,-0.06132408231496811,0.7695056796073914,0.3237120807170868,-0.012083115056157112,0.7797799706459045,0.26339638233184814,-0.05184829980134964,0.7614724040031433,0.31051257252693176,-0.08175531029701233,0.7455556988716125,0.3704722225666046,-0.09565272182226181,0.6994848847389221,0.31720685958862305,-0.010495742782950401,0.7083234190940857,0.2540082633495331,-0.05421118065714836,0.697327196598053,0.33132484555244446,-0.07530760020017624,0.6919423937797546,0.4066971242427826,-0.08062002062797546,0.6318211555480957,0.32606106996536255,-0.015922846272587776,0.6303077936172485,0.2641892433166504,-0.05745323747396469,0.6357229351997375,0.3424428403377533,-0.05701780691742897,0.6426711678504944,0.41231289505958557,-0.04624871164560318,0.565433144569397,0.3502272367477417,-0.02448151633143425,0.5656351447105408,0.2909129858016968,-0.05131109431385994,0.5822429656982422,0.3410692811012268,-0.04417022317647934,0.5976684093475342,0.39349082112312317,-0.03209869936108589
A,0.6349672675132751,0.5200095176696777,-4.263893913503125e-07,0.7318283319473267,0.4827074408531189,-0.033325180411338806,0.8177474141120911,0.4006195664405823,-0.043253183364868164,0.8545248508453369,0.31400054693222046,-0.054285477846860886,0.8587247729301453,0.23410342633724213,-0.06429926306009293,0.7581211924552917,0.3248465359210968,-0.008195579051971436,0.7737802863121033,0.2616049349308014,-0.04859648272395134,0.75540691614151,0.31267842650413513,-0.07850152254104614,0.7360848188400269,0.3712298274040222,-0.09192296862602234,0.6897071599960327,0.3185795247554779,-0.0072775171138346195,0.7043525576591492,0.2524283826351166,-0.05173839256167412,0.6954339742660522,0.3317786753177643,-0.07294866442680359,0.6869735717773438,0.40624508261680603,-0.07697925716638565,0.6236984729766846,0.32834768295288086,-0.013363942503929138,0.6267480850219727,0.2639521062374115,-0.0541645810008049,0.634435772895813,0.34453341364860535,-0.05249530076980591,0.6374208927154541,0.41373664140701294,-0.039881784468889236,0.5600022077560425,0.35208505392074585,-0.022523770108819008,0.5648474097251892,0.289859414100647,-0.04781549423933029,0.5823531150817871,0.3401278555393219,-0.03879885375499725,0.5919644236564636,0.389681339263916,-0.02463870495557785
A,0.594655454158783,0.4740285277366638,-4.5028724571238854e-07,0.6814985275268555,0.4544870853424072,-0.04250289872288704,0.7624340653419495,0.3740888237953186,-0.05623810738325119,0.790756106376648,0.29494407773017883,-0.06780516356229782,0.7951929569244385,0.22062033414840698,-0.07811778038740158,0.7025564908981323,0.30955860018730164,-0.03763484209775925,0.708281934261322,0.25154975056648254,-0.08184131234884262,0.6926705837249756,0.3067743480205536,-0.107688769698143,0.6814883351325989,0.3647719919681549,-0.11830595880746841,0.6328287720680237,0.30786845088005066,-0.033757761120796204,0.6371493339538574,0.24641413986682892,-0.08192232996225357,0.6327782869338989,0.3273320496082306,-0.09776709973812103,0.6326133012771606,0.39837828278541565,-0.09941927343606949,0.5697005987167358,0.31970977783203125,-0.036986343562603,0.5613358020782471,0.258008748292923,-0.0836092159152031,0.5713200569152832,0.33706262707710266,-0.08188004046678543,0.5823675990104675,0.40331587195396423,-0.0700637623667717,0.5110633969306946,0.34476131200790405,-0.04347633570432663,0.49998441338539124,0.2888214886188507,-0.07515271008014679,0.5159872174263,0.3375812768936157,-0.0713970959186554,0.5324877500534058,0.38549402356147766,-0.06200237572193146
A,0.6129302978515625,0.4946368932723999,-4.444270302883524e-07,0.7005046010017395,0.47431185841560364,-0.04234394058585167,0.7806850671768188,0.39625418186187744,-0.05710284039378166,0.8115350604057312,0.3144691586494446,-0.06982957571744919,0.8154831528663635,0.2365294098854065,-0.08125326782464981,0.7201123237609863,0.3307591676712036,-0.03696040064096451,0.7300770282745361,0.27155765891075134,-0.08509020507335663,0.7151823043823242,0.32584917545318604,-0.11565627157688141,0.700197696685791,0.39029639959335327,-0.12794281542301178,0.6487414836883545,0.3285536468029022,-0.03277897462248802,0.6577553153038025,0.2656888961791992,-0.0846179947257042,0.6523823738098145,0.34302806854248047,-0.1033463329076767,0.6477794647216797,0.4197492003440857,-0.10604771226644516,0.5852428674697876,0.3374929428100586,-0.035677313804626465,0.580204427242279,0.27210089564323425,-0.08246530592441559,0.5902668833732605,0.3504718542098999,-0.0817730724811554,0.6008468270301819,0.4207974076271057,-0.07044641673564911,0.5230699181556702,0.35805800557136536,-0.04208957403898239,0.5151458382606506,0.30087554454803467,-0.07318264245986938,0.532778263092041,0.3515998125076294,-0.06934132426977158,0.5510203838348389,0.40523263812065125,-0.059569455683231354
A,0.6028838157653809,0.49142199754714966,-4.2293083879485494e-07,0.699951708316803,0.45277923345565796,-0.03131483122706413,0.7802846431732178,0.37350282073020935,-0.03835172951221466,0.8086860775947571,0.29122400283813477,-0.04617909714579582,0.8140543103218079,0.21360841393470764,-0.05308963358402252,0.7243265509605408,0.30382806062698364,-0.010521330870687962,0.7318938970565796,0.24464619159698486,-0.05070136487483978,0.7163007259368896,0.29398614168167114,-0.07940878719091415,0.7042630314826965,0.35895785689353943,-0.09166359901428223,0.6532058715820312,0.2987220883369446,-0.009412817656993866,0.6600005626678467,0.23721297085285187,-0.05414296314120293,0.6514627933502197,0.3151170313358307,-0.07322153449058533,0.6500974893569946,0.3920413851737976,-0.07623475044965744,0.5853478908538818,0.3075172007083893,-0.015017909929156303,0.5830081105232239,0.24896229803562164,-0.05719906464219093,0.5894378423690796,0.3292918801307678,-0.05575288459658623,0.5992615818977356,0.3986949622631073,-0.043744295835494995,0.5180039405822754,0.33148765563964844,-0.02336084097623825,0.5191576480865479,0.2781890034675598,-0.050656758248806,0.5352091193199158,0.33247679471969604,-0.04294509440660477,0.5509005784988403,0.384216845035553,-0.02988145872950554
A,0.6231555938720703,0.48715725541114807,-3.8214614050957607e-07,0.7184426188468933,0.44773322343826294,-0.032115962356328964,0.8036209344863892,0.3708828091621399,-0.04107355326414108,0.8389135599136353,0.28563860058784485,-0.05123986303806305,0.8453266024589539,0.20311686396598816,-0.06110821291804314,0.7502711415290833,0.2989913821220398,-0.011514857411384583,0.7625491619110107,0.23682352900505066,-0.05374967306852341,0.7449074983596802,0.2804361879825592,-0.08504176139831543,0.728962242603302,0.33980485796928406,-0.09933369606733322,0.6810631155967712,0.292439728975296,-0.01174639631062746,0.6874163746833801,0.229864239692688,-0.05998620390892029,0.6788648962974548,0.3038002550601959,-0.08279900252819061,0.674893319606781,0.38036930561065674,-0.08806338161230087,0.6153490543365479,0.30022892355918884,-0.018792033195495605,0.6094918847084045,0.24127526581287384,-0.062334369868040085,0.6180266737937927,0.31892433762550354,-0.06253667175769806,0.628062903881073,0.3880184292793274,-0.05152948200702667,0.5487452149391174,0.3223886489868164,-0.028826532885432243,0.5464836359024048,0.26548680663108826,-0.056006576865911484,0.5633711218833923,0.315213143825531,-0.04936348274350166,0.5798249840736389,0.36567452549934387,-0.037356361746788025
A,0.6243079304695129,0.48468318581581116,-3.8991467476989783e-07,0.7198872566223145,0.4463280439376831,-0.03158804029226303,0.8012058734893799,0.3683526813983917,-0.039499081671237946,0.834952175617218,0.28328704833984375,-0.048880185931921005,0.8433893918991089,0.20151600241661072,-0.05801757425069809,0.7484809160232544,0.29769185185432434,-0.006898364517837763,0.7590049505233765,0.23936794698238373,-0.04715784266591072,0.7428715825080872,0.2839050590991974,-0.07809175550937653,0.7263346910476685,0.3448222279548645,-0.09231185168027878,0.6800724864006042,0.2898902893066406,-0.00675958814099431,0.6854285001754761,0.2298182100057602,-0.051921118050813675,0.6792776584625244,0.3037823736667633,-0.07462801039218903,0.6742626428604126,0.38082820177078247,-0.08049392700195312,0.6144459843635559,0.2976134121417999,-0.013601681217551231,0.608079731464386,0.2375163733959198,-0.05519445985555649,0.6184821724891663,0.3142993450164795,-0.056309279054403305,0.6266961097717285,0.3845343291759491,-0.04642723873257637,0.5494333505630493,0.32096871733665466,-0.02342243306338787,0.5456072688102722,0.260970801115036,-0.050169527530670166,0.5638299584388733,0.3103172183036804,-0.04390529915690422,0.5795552134513855,0.3621581792831421,-0.032261621206998825
